combo_id,strategy,params_json,n_trades,win_rate,avg_r,trades_per_day,best_ev_per_day,best_account,best_scheme,best_eval_risk,best_funded_risk,best_pass_rate,screen_time_s
924213b803bc,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.003, ""rr_ratio"": 1.0, ""use_200sma_filter"": false, ""max_trades_per_day"": 1}",1472,0.5414,0.0992,0.9503,11.1424,50K,pct_balance,0.4,0.8,0.414,32.34
0e157bb9dcef,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.003, ""rr_ratio"": 1.0, ""use_200sma_filter"": false, ""max_trades_per_day"": 2}",1692,0.5313,0.0778,1.0923,10.8569,50K,fixed_dollar,0.4,0.8,0.376,19.83
42b5ef5dba38,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.003, ""rr_ratio"": 1.0, ""use_200sma_filter"": true, ""max_trades_per_day"": 1}",875,0.5417,0.0745,0.5649,5.2673,50K,fixed_dollar,0.4,0.8,0.396,12.76
99d0cdba18e0,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.003, ""rr_ratio"": 1.0, ""use_200sma_filter"": true, ""max_trades_per_day"": 2}",875,0.5417,0.0745,0.5649,5.2673,50K,fixed_dollar,0.4,0.8,0.396,14.93
990d48e2ff10,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.003, ""rr_ratio"": 1.5, ""use_200sma_filter"": false, ""max_trades_per_day"": 1}",1472,0.4572,0.1108,0.9503,8.2384,25K,pct_balance,0.4,0.8,0.408,10.39
11c84612864c,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.003, ""rr_ratio"": 1.5, ""use_200sma_filter"": false, ""max_trades_per_day"": 2}",1692,0.4492,0.0819,1.0923,5.4511,25K,fixed_dollar,0.2,0.8,0.462,10.45
84c97c29945c,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.003, ""rr_ratio"": 1.5, ""use_200sma_filter"": true, ""max_trades_per_day"": 1}",875,0.4777,0.1047,0.5649,4.9484,50K,fixed_dollar,0.4,0.6,0.39,9.43
94c46a431375,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.003, ""rr_ratio"": 1.5, ""use_200sma_filter"": true, ""max_trades_per_day"": 2}",875,0.4777,0.1047,0.5649,4.9484,50K,fixed_dollar,0.4,0.6,0.39,9.3
d8e56a9a96fa,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.003, ""rr_ratio"": 2.0, ""use_200sma_filter"": false, ""max_trades_per_day"": 1}",1472,0.4205,0.1368,0.9503,9.5018,25K,pct_balance,0.2,0.8,0.544,9.88
e58da9fe8c94,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.003, ""rr_ratio"": 2.0, ""use_200sma_filter"": false, ""max_trades_per_day"": 2}",1692,0.4149,0.1066,1.0923,6.577,25K,fixed_dollar,0.2,0.8,0.464,15.68
c46f32fcaca0,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.003, ""rr_ratio"": 2.0, ""use_200sma_filter"": true, ""max_trades_per_day"": 1}",875,0.456,0.1564,0.5649,8.1706,50K,fixed_dollar,0.2,0.6,0.522,17.3
6382d81edc36,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.003, ""rr_ratio"": 2.0, ""use_200sma_filter"": true, ""max_trades_per_day"": 2}",875,0.456,0.1564,0.5649,8.1706,50K,fixed_dollar,0.2,0.6,0.522,18.52
9a930d874b8e,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.003, ""rr_ratio"": 2.5, ""use_200sma_filter"": false, ""max_trades_per_day"": 1}",1472,0.3995,0.1428,0.9503,7.2523,25K,pct_balance,0.2,0.8,0.482,18.15
84fed311253a,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.003, ""rr_ratio"": 2.5, ""use_200sma_filter"": false, ""max_trades_per_day"": 2}",1692,0.3942,0.1068,1.0923,6.0839,25K,fixed_dollar,0.2,0.8,0.462,18.38
3ff5f551783d,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.003, ""rr_ratio"": 2.5, ""use_200sma_filter"": true, ""max_trades_per_day"": 1}",875,0.4366,0.1607,0.5649,7.5452,50K,fixed_dollar,0.2,0.8,0.494,11.61
cb076dd26357,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.003, ""rr_ratio"": 2.5, ""use_200sma_filter"": true, ""max_trades_per_day"": 2}",875,0.4366,0.1607,0.5649,7.5452,50K,fixed_dollar,0.2,0.8,0.494,9.09
6bba0af7b304,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.005, ""rr_ratio"": 1.0, ""use_200sma_filter"": false, ""max_trades_per_day"": 1}",1472,0.5265,0.0684,0.9503,6.1704,25K,martingale,0.2,1.0,0.396,9.12
ebfefc65cdff,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.005, ""rr_ratio"": 1.0, ""use_200sma_filter"": false, ""max_trades_per_day"": 2}",1683,0.5163,0.0499,1.0865,4.2465,25K,fixed_dollar,0.4,1.0,0.386,9.13
6ad469d07094,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.005, ""rr_ratio"": 1.0, ""use_200sma_filter"": true, ""max_trades_per_day"": 1}",875,0.5474,0.0705,0.5649,6.6409,50K,fixed_dollar,0.7,1.0,0.382,8.6
0576bbceea48,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.005, ""rr_ratio"": 1.0, ""use_200sma_filter"": true, ""max_trades_per_day"": 2}",875,0.5474,0.0705,0.5649,6.6409,50K,fixed_dollar,0.7,1.0,0.382,11.8
be071e246b8b,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.005, ""rr_ratio"": 1.5, ""use_200sma_filter"": false, ""max_trades_per_day"": 1}",1472,0.483,0.0819,0.9503,5.2636,25K,fixed_dollar,0.4,1.0,0.364,16.2
115d78670303,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.005, ""rr_ratio"": 1.5, ""use_200sma_filter"": false, ""max_trades_per_day"": 2}",1682,0.475,0.0599,1.0859,5.1709,25K,fixed_dollar,0.2,1.0,0.526,12.06
61be13742b5f,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.005, ""rr_ratio"": 1.5, ""use_200sma_filter"": true, ""max_trades_per_day"": 1}",875,0.5177,0.1007,0.5649,8.308,50K,fixed_dollar,0.4,1.0,0.448,14.91
95503391f8f4,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.005, ""rr_ratio"": 1.5, ""use_200sma_filter"": true, ""max_trades_per_day"": 2}",875,0.5177,0.1007,0.5649,8.308,50K,fixed_dollar,0.4,1.0,0.448,16.59
b35062a97e64,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.005, ""rr_ratio"": 2.0, ""use_200sma_filter"": false, ""max_trades_per_day"": 1}",1472,0.4633,0.0725,0.9503,3.5312,25K,fixed_dollar,0.2,1.0,0.498,12.49
889073004c9e,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.005, ""rr_ratio"": 2.0, ""use_200sma_filter"": false, ""max_trades_per_day"": 2}",1682,0.4572,0.0542,1.0859,4.4572,25K,fixed_dollar,0.2,1.0,0.47,12.27
5f62f6558500,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.005, ""rr_ratio"": 2.0, ""use_200sma_filter"": true, ""max_trades_per_day"": 1}",875,0.504,0.1007,0.5649,5.4068,50K,fixed_dollar,0.4,0.6,0.416,12.16
b3c038b088b3,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.005, ""rr_ratio"": 2.0, ""use_200sma_filter"": true, ""max_trades_per_day"": 2}",875,0.504,0.1007,0.5649,5.4068,50K,fixed_dollar,0.4,0.6,0.416,12.44
ecd263da1a99,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.005, ""rr_ratio"": 2.5, ""use_200sma_filter"": false, ""max_trades_per_day"": 1}",1472,0.4565,0.0742,0.9503,3.3427,25K,fixed_dollar,0.2,1.0,0.488,11.83
0c3b0de1a206,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.005, ""rr_ratio"": 2.5, ""use_200sma_filter"": false, ""max_trades_per_day"": 2}",1682,0.4501,0.051,1.0859,3.1934,25K,fixed_dollar,0.2,1.0,0.426,17.24
8db98de6db1b,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.005, ""rr_ratio"": 2.5, ""use_200sma_filter"": true, ""max_trades_per_day"": 1}",875,0.4994,0.1013,0.5649,4.3796,50K,pct_balance,0.2,0.8,0.496,18.08
7ee828b75bbd,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.005, ""rr_ratio"": 2.5, ""use_200sma_filter"": true, ""max_trades_per_day"": 2}",875,0.4994,0.1013,0.5649,4.3796,50K,pct_balance,0.2,0.8,0.496,18.35
601261e27dc1,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.007, ""rr_ratio"": 1.0, ""use_200sma_filter"": false, ""max_trades_per_day"": 1}",1472,0.5299,0.0648,0.9503,7.0711,25K,fixed_dollar,0.4,1.0,0.466,15.36
d915c853fa01,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.007, ""rr_ratio"": 1.0, ""use_200sma_filter"": false, ""max_trades_per_day"": 2}",1653,0.5215,0.0482,1.0671,6.5345,50K,fixed_dollar,0.4,1.0,0.392,14.28
c7a7d6392202,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.007, ""rr_ratio"": 1.0, ""use_200sma_filter"": true, ""max_trades_per_day"": 1}",875,0.5623,0.0845,0.5649,9.24,50K,pct_balance,0.6,1.0,0.442,12.69
05459c88f0c7,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.007, ""rr_ratio"": 1.0, ""use_200sma_filter"": true, ""max_trades_per_day"": 2}",875,0.5623,0.0845,0.5649,9.24,50K,pct_balance,0.6,1.0,0.442,11.96
7649ae4af0b4,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.007, ""rr_ratio"": 1.5, ""use_200sma_filter"": false, ""max_trades_per_day"": 1}",1472,0.5034,0.0627,0.9503,4.412,25K,martingale,0.2,0.8,0.372,11.87
302596dd7ce9,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.007, ""rr_ratio"": 1.5, ""use_200sma_filter"": false, ""max_trades_per_day"": 2}",1653,0.4961,0.0461,1.0671,3.22,25K,fixed_dollar,0.2,1.0,0.44,12.3
31ac9225ba76,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.007, ""rr_ratio"": 1.5, ""use_200sma_filter"": true, ""max_trades_per_day"": 1}",875,0.5394,0.0796,0.5649,6.5303,25K,martingale,0.2,1.0,0.484,13.28
ec78c229bb19,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.007, ""rr_ratio"": 1.5, ""use_200sma_filter"": true, ""max_trades_per_day"": 2}",875,0.5394,0.0796,0.5649,6.5303,25K,martingale,0.2,1.0,0.484,15.31
d37cd1bdb781,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.007, ""rr_ratio"": 2.0, ""use_200sma_filter"": false, ""max_trades_per_day"": 1}",1472,0.4959,0.0594,0.9503,3.9166,25K,fixed_dollar,0.2,1.0,0.506,19.37
b4e1f7c9a800,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.007, ""rr_ratio"": 2.0, ""use_200sma_filter"": false, ""max_trades_per_day"": 2}",1653,0.4882,0.0384,1.0671,2.1955,25K,fixed_dollar,0.2,1.0,0.41,19.24
756f303e28cd,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.007, ""rr_ratio"": 2.0, ""use_200sma_filter"": true, ""max_trades_per_day"": 1}",875,0.536,0.077,0.5649,5.5463,25K,martingale,0.2,1.0,0.466,18.07
364d617ee3a4,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.007, ""rr_ratio"": 2.0, ""use_200sma_filter"": true, ""max_trades_per_day"": 2}",875,0.536,0.077,0.5649,6.9028,50K,pct_balance,0.4,1.0,0.45,9.88
6487b1e4013e,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.007, ""rr_ratio"": 2.5, ""use_200sma_filter"": false, ""max_trades_per_day"": 1}",1472,0.4946,0.0631,0.9503,4.1324,25K,fixed_dollar,0.2,0.8,0.508,5.78
320f08bce70d,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.007, ""rr_ratio"": 2.5, ""use_200sma_filter"": false, ""max_trades_per_day"": 2}",1653,0.487,0.0415,1.0671,2.6966,25K,fixed_dollar,0.2,1.0,0.45,5.77
99acbd8fc534,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.007, ""rr_ratio"": 2.5, ""use_200sma_filter"": true, ""max_trades_per_day"": 1}",875,0.5349,0.0734,0.5649,5.2309,50K,pct_balance,0.4,1.0,0.418,5.02
5aecb7117250,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.007, ""rr_ratio"": 2.5, ""use_200sma_filter"": true, ""max_trades_per_day"": 2}",875,0.5349,0.0734,0.5649,5.2309,50K,pct_balance,0.4,1.0,0.418,4.91
d79da3fab798,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.01, ""rr_ratio"": 1.0, ""use_200sma_filter"": false, ""max_trades_per_day"": 1}",1472,0.5272,0.0444,0.9503,6.9401,50K,fixed_dollar,0.6,1.0,0.4,8.09
89fb6828f01e,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.01, ""rr_ratio"": 1.0, ""use_200sma_filter"": false, ""max_trades_per_day"": 2}",1609,0.5196,0.0354,1.0387,4.3185,50K,pct_balance,0.4,1.0,0.408,8.0
27020e41773b,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.01, ""rr_ratio"": 1.0, ""use_200sma_filter"": true, ""max_trades_per_day"": 1}",875,0.5589,0.0532,0.5649,6.8629,50K,fixed_dollar,0.7,1.0,0.404,7.48
c6a6e9f4ab58,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.01, ""rr_ratio"": 1.0, ""use_200sma_filter"": true, ""max_trades_per_day"": 2}",875,0.5589,0.0532,0.5649,6.8629,50K,fixed_dollar,0.7,1.0,0.404,5.57
52b40ba189cc,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.01, ""rr_ratio"": 1.5, ""use_200sma_filter"": false, ""max_trades_per_day"": 1}",1472,0.5177,0.0412,0.9503,3.9341,25K,pct_balance,0.4,1.0,0.48,5.86
cea1a8bb94ca,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.01, ""rr_ratio"": 1.5, ""use_200sma_filter"": false, ""max_trades_per_day"": 2}",1609,0.5103,0.0289,1.0387,2.5224,25K,pct_balance,0.4,0.8,0.448,7.16
2a33614370c6,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.01, ""rr_ratio"": 1.5, ""use_200sma_filter"": true, ""max_trades_per_day"": 1}",875,0.5531,0.0472,0.5649,4.4923,25K,martingale,0.2,0.8,0.48,7.25
aa1b14e1583d,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.01, ""rr_ratio"": 1.5, ""use_200sma_filter"": true, ""max_trades_per_day"": 2}",875,0.5531,0.0472,0.5649,4.4923,25K,martingale,0.2,0.8,0.48,5.95
5c898981b07a,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.01, ""rr_ratio"": 2.0, ""use_200sma_filter"": false, ""max_trades_per_day"": 1}",1472,0.5156,0.0436,0.9503,3.6689,25K,pct_balance,0.2,1.0,0.494,5.69
d0f0ec84513b,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.01, ""rr_ratio"": 2.0, ""use_200sma_filter"": false, ""max_trades_per_day"": 2}",1609,0.5084,0.0313,1.0387,2.7048,25K,fixed_dollar,0.4,1.0,0.432,10.58
c723bccce2d5,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.01, ""rr_ratio"": 2.0, ""use_200sma_filter"": true, ""max_trades_per_day"": 1}",875,0.5531,0.0516,0.5649,4.3857,25K,martingale,0.2,0.8,0.468,5.7
c250aef1d4a4,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.01, ""rr_ratio"": 2.0, ""use_200sma_filter"": true, ""max_trades_per_day"": 2}",875,0.5531,0.0516,0.5649,4.3857,25K,martingale,0.2,0.8,0.468,4.61
117f4b743b7e,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.01, ""rr_ratio"": 2.5, ""use_200sma_filter"": false, ""max_trades_per_day"": 1}",1472,0.5156,0.0456,0.9503,3.7769,25K,pct_balance,0.2,1.0,0.494,8.65
d878696af290,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.01, ""rr_ratio"": 2.5, ""use_200sma_filter"": false, ""max_trades_per_day"": 2}",1609,0.5084,0.0329,1.0387,2.8983,25K,fixed_dollar,0.4,1.0,0.422,5.84
e1c26ade6c64,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.01, ""rr_ratio"": 2.5, ""use_200sma_filter"": true, ""max_trades_per_day"": 1}",875,0.5531,0.0534,0.5649,4.3585,25K,martingale,0.2,0.8,0.462,7.87
65421e55e3a8,ORBATRBreakout,"{""atr_space_multiplier"": 0.15, ""sl_pct"": 0.01, ""rr_ratio"": 2.5, ""use_200sma_filter"": true, ""max_trades_per_day"": 2}",875,0.5531,0.0534,0.5649,4.3585,25K,martingale,0.2,0.8,0.462,5.92
b76e70a20f5e,ORBATRBreakout,"{""atr_space_multiplier"": 0.2, ""sl_pct"": 0.003, ""rr_ratio"": 1.0, ""use_200sma_filter"": false, ""max_trades_per_day"": 1}",1393,0.5406,0.0933,0.8993,10.2629,50K,fixed_dollar,0.4,0.8,0.388,6.93
1fe4411480b5,ORBATRBreakout,"{""atr_space_multiplier"": 0.2, ""sl_pct"": 0.003, ""rr_ratio"": 1.0, ""use_200sma_filter"": false, ""max_trades_per_day"": 2}",1522,0.5361,0.0828,0.9826,8.6009,50K,martingale,0.2,0.6,0.382,4.54
5a008152c14a,ORBATRBreakout,"{""atr_space_multiplier"": 0.2, ""sl_pct"": 0.003, ""rr_ratio"": 1.0, ""use_200sma_filter"": true, ""max_trades_per_day"": 1}",791,0.5411,0.0751,0.5107,4.5744,25K,pct_balance,0.4,1.0,0.42,4.68
17dcb1ebaa8f,ORBATRBreakout,"{""atr_space_multiplier"": 0.2, ""sl_pct"": 0.003, ""rr_ratio"": 1.0, ""use_200sma_filter"": true, ""max_trades_per_day"": 2}",791,0.5411,0.0751,0.5107,4.5744,25K,pct_balance,0.4,1.0,0.42,5.33
4256b85574c0,ORBATRBreakout,"{""atr_space_multiplier"": 0.2, ""sl_pct"": 0.003, ""rr_ratio"": 1.5, ""use_200sma_filter"": false, ""max_trades_per_day"": 1}",1393,0.4652,0.1164,0.8993,8.5946,50K,fixed_dollar,0.2,0.8,0.456,7.19
7b1bc3c772fc,ORBATRBreakout,"{""atr_space_multiplier"": 0.2, ""sl_pct"": 0.003, ""rr_ratio"": 1.5, ""use_200sma_filter"": false, ""max_trades_per_day"": 2}",1522,0.4612,0.0982,0.9826,6.3809,25K,fixed_dollar,0.2,0.8,0.52,6.66
a49172fc2916,ORBATRBreakout,"{""atr_space_multiplier"": 0.2, ""sl_pct"": 0.003, ""rr_ratio"": 1.5, ""use_200sma_filter"": true, ""max_trades_per_day"": 1}",791,0.4804,0.0982,0.5107,5.9431,25K,pct_balance,0.4,1.0,0.41,5.3
b2e727262210,ORBATRBreakout,"{""atr_space_multiplier"": 0.2, ""sl_pct"": 0.003, ""rr_ratio"": 1.5, ""use_200sma_filter"": true, ""max_trades_per_day"": 2}",791,0.4804,0.0982,0.5107,5.9431,25K,pct_balance,0.4,1.0,0.41,5.22
d569223fa387,ORBATRBreakout,"{""atr_space_multiplier"": 0.2, ""sl_pct"": 0.003, ""rr_ratio"": 2.0, ""use_200sma_filter"": false, ""max_trades_per_day"": 1}",1393,0.4307,0.1365,0.8993,10.5347,25K,fixed_dollar,0.2,0.8,0.544,5.86
5626ed2af997,ORBATRBreakout,"{""atr_space_multiplier"": 0.2, ""sl_pct"": 0.003, ""rr_ratio"": 2.0, ""use_200sma_filter"": false, ""max_trades_per_day"": 2}",1522,0.4284,0.1182,0.9826,7.7899,25K,fixed_dollar,0.2,1.0,0.512,7.64
7c0db7073fd8,ORBATRBreakout,"{""atr_space_multiplier"": 0.2, ""sl_pct"": 0.003, ""rr_ratio"": 2.0, ""use_200sma_filter"": true, ""max_trades_per_day"": 1}",791,0.4589,0.1348,0.5107,6.5847,50K,fixed_dollar,0.2,0.8,0.514,7.37
474ca6137c1c,ORBATRBreakout,"{""atr_space_multiplier"": 0.2, ""sl_pct"": 0.003, ""rr_ratio"": 2.0, ""use_200sma_filter"": true, ""max_trades_per_day"": 2}",791,0.4589,0.1348,0.5107,6.5847,50K,fixed_dollar,0.2,0.8,0.514,4.92
ed927cc14e31,ORBATRBreakout,"{""atr_space_multiplier"": 0.2, ""sl_pct"": 0.003, ""rr_ratio"": 2.5, ""use_200sma_filter"": false, ""max_trades_per_day"": 1}",1393,0.4149,0.1501,0.8993,10.4086,50K,fixed_dollar,0.2,0.8,0.446,5.83
efe50d9b8da8,ORBATRBreakout,"{""atr_space_multiplier"": 0.2, ""sl_pct"": 0.003, ""rr_ratio"": 2.5, ""use_200sma_filter"": false, ""max_trades_per_day"": 2}",1522,0.4133,0.1292,0.9826,7.2601,25K,fixed_dollar,0.2,0.8,0.494,4.94
64e8e076b268,ORBATRBreakout,"{""atr_space_multiplier"": 0.2, ""sl_pct"": 0.003, ""rr_ratio"": 2.5, ""use_200sma_filter"": true, ""max_trades_per_day"": 1}",791,0.445,0.1451,0.5107,6.5856,50K,fixed_dollar,0.2,0.6,0.508,4.72
875438781287,ORBATRBreakout,"{""atr_space_multiplier"": 0.2, ""sl_pct"": 0.003, ""rr_ratio"": 2.5, ""use_200sma_filter"": true, ""max_trades_per_day"": 2}",791,0.445,0.1451,0.5107,6.5856,50K,fixed_dollar,0.2,0.6,0.508,5.23
220429296a50,ORBATRBreakout,"{""atr_space_multiplier"": 0.2, ""sl_pct"": 0.005, ""rr_ratio"": 1.0, ""use_200sma_filter"": false, ""max_trades_per_day"": 1}",1393,0.5262,0.0635,0.8993,5.8949,50K,martingale,0.2,1.0,0.378,4.88
b02a25d57244,ORBATRBreakout,"{""atr_space_multiplier"": 0.2, ""sl_pct"": 0.005, ""rr_ratio"": 1.0, ""use_200sma_filter"": false, ""max_trades_per_day"": 2}",1519,0.5207,0.0507,0.9806,6.97,50K,fixed_dollar,0.4,1.0,0.39,4.93
2f9ac34edc2e,ORBATRBreakout,"{""atr_space_multiplier"": 0.2, ""sl_pct"": 0.005, ""rr_ratio"": 1.0, ""use_200sma_filter"": true, ""max_trades_per_day"": 1}",791,0.5436,0.0556,0.5107,4.0055,25K,fixed_dollar,0.7,1.0,0.38,4.3
8ceca8b79958,ORBATRBreakout,"{""atr_space_multiplier"": 0.2, ""sl_pct"": 0.005, ""rr_ratio"": 1.0, ""use_200sma_filter"": true, ""max_trades_per_day"": 2}",791,0.5436,0.0556,0.5107,4.0055,25K,fixed_dollar,0.7,1.0,0.38,6.05
e9554b36730c,ORBATRBreakout,"{""atr_space_multiplier"": 0.2, ""sl_pct"": 0.005, ""rr_ratio"": 1.5, ""use_200sma_filter"": false, ""max_trades_per_day"": 1}",1393,0.4896,0.0823,0.8993,5.7879,50K,fixed_dollar,0.2,0.8,0.464,6.39
f3aaabb3f698,ORBATRBreakout,"{""atr_space_multiplier"": 0.2, ""sl_pct"": 0.005, ""rr_ratio"": 1.5, ""use_200sma_filter"": false, ""max_trades_per_day"": 2}",1519,0.4858,0.0678,0.9806,8.0058,25K,fixed_dollar,0.4,1.0,0.408,6.29
ba6754d22dba,ORBATRBreakout,"{""atr_space_multiplier"": 0.2, ""sl_pct"": 0.005, ""rr_ratio"": 1.5, ""use_200sma_filter"": true, ""max_trades_per_day"": 1}",791,0.5158,0.0776,0.5107,5.0299,25K,pct_balance,0.4,1.0,0.43,5.7
d336d8231020,ORBATRBreakout,"{""atr_space_multiplier"": 0.2, ""sl_pct"": 0.005, ""rr_ratio"": 1.5, ""use_200sma_filter"": true, ""max_trades_per_day"": 2}",791,0.5158,0.0776,0.5107,5.0299,25K,pct_balance,0.4,1.0,0.43,4.2
023424071494,ORBATRBreakout,"{""atr_space_multiplier"": 0.2, ""sl_pct"": 0.005, ""rr_ratio"": 2.0, ""use_200sma_filter"": false, ""max_trades_per_day"": 1}",1393,0.4709,0.0788,0.8993,5.862,50K,fixed_dollar,0.2,0.8,0.456,4.81
dd1562b76784,ORBATRBreakout,"{""atr_space_multiplier"": 0.2, ""sl_pct"": 0.005, ""rr_ratio"": 2.0, ""use_200sma_filter"": false, ""max_trades_per_day"": 2}",1519,0.4687,0.0665,0.9806,4.9688,25K,fixed_dollar,0.2,1.0,0.49,5.16
cdce3c355f2d,ORBATRBreakout,"{""atr_space_multiplier"": 0.2, ""sl_pct"": 0.005, ""rr_ratio"": 2.0, ""use_200sma_filter"": true, ""max_trades_per_day"": 1}",791,0.5044,0.0857,0.5107,4.0872,25K,pct_balance,0.4,1.0,0.398,4.18
a5581c2f7e26,ORBATRBreakout,"{""atr_space_multiplier"": 0.2, ""sl_pct"": 0.005, ""rr_ratio"": 2.0, ""use_200sma_filter"": true, ""max_trades_per_day"": 2}",791,0.5044,0.0857,0.5107,4.0872,25K,pct_balance,0.4,1.0,0.398,4.04
7bbb840daaea,ORBATRBreakout,"{""atr_space_multiplier"": 0.2, ""sl_pct"": 0.005, ""rr_ratio"": 2.5, ""use_200sma_filter"": false, ""max_trades_per_day"": 1}",1393,0.4645,0.0794,0.8993,5.707,50K,fixed_dollar,0.2,0.8,0.458,4.2
20093610d081,ORBATRBreakout,"{""atr_space_multiplier"": 0.2, ""sl_pct"": 0.005, ""rr_ratio"": 2.5, ""use_200sma_filter"": false, ""max_trades_per_day"": 2}",1519,0.4621,0.0646,0.9806,3.9614,25K,fixed_dollar,0.2,1.0,0.448,4.09
32eca1c4e64b,ORBATRBreakout,"{""atr_space_multiplier"": 0.2, ""sl_pct"": 0.005, ""rr_ratio"": 2.5, ""use_200sma_filter"": true, ""max_trades_per_day"": 1}",791,0.5006,0.0868,0.5107,3.0583,25K,fixed_dollar,0.2,1.0,0.536,4.5
