combo_id,strategy,params_json,n_trades,win_rate,avg_r,trades_per_day,best_ev_per_day,best_account,best_scheme,best_eval_risk,best_funded_risk,best_pass_rate,screen_time_s
453fa6fcecf3,MACD,"{""bar_minutes"": 5, ""ma_fast"": 10, ""ma_slow"": 100, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 1.0}",2247,0.3369,0.0052,0.5,-1.8898,50K,fixed_dollar,0.2,0.4,0.332,66.89
453fa6fcecf3,MACD,"{""bar_minutes"": 5, ""ma_fast"": 10, ""ma_slow"": 100, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 1.0}",2247,0.3369,0.0052,0.5,-3.0369,50K,fixed_dollar,0.2,0.4,0.278,64.15
16ecc8ecd177,MACD,"{""bar_minutes"": 5, ""ma_fast"": 10, ""ma_slow"": 100, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 1.5}",2218,0.3458,0.0248,0.5,-1.3168,50K,fixed_dollar,0.2,0.6,0.314,67.31
16ecc8ecd177,MACD,"{""bar_minutes"": 5, ""ma_fast"": 10, ""ma_slow"": 100, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 1.5}",2218,0.3458,0.0248,0.5,-1.0789,50K,pct_balance,0.2,0.4,0.294,65.14
edf5d1a7815a,MACD,"{""bar_minutes"": 5, ""ma_fast"": 10, ""ma_slow"": 200, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 0.5}",1815,0.4331,-0.1295,0.5,-4.975,50K,floor_aware,0.2,0.2,0.052,68.35
edf5d1a7815a,MACD,"{""bar_minutes"": 5, ""ma_fast"": 10, ""ma_slow"": 200, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 0.5}",1815,0.4331,-0.1295,0.5,-4.765,50K,floor_aware,0.2,0.2,0.066,64.47
ed8b46a44b85,MACD,"{""bar_minutes"": 5, ""ma_fast"": 10, ""ma_slow"": 200, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 1.0}",1809,0.4925,-0.012,0.5,-2.118,50K,fixed_dollar,0.2,0.6,0.26,68.77
ed8b46a44b85,MACD,"{""bar_minutes"": 5, ""ma_fast"": 10, ""ma_slow"": 200, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 1.0}",1809,0.4925,-0.012,0.5,-2.3959,50K,pct_balance,0.2,0.6,0.23,64.32
0158522e481b,MACD,"{""bar_minutes"": 5, ""ma_fast"": 10, ""ma_slow"": 200, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 1.5}",1796,0.5067,0.016,0.5,-0.4438,50K,fixed_dollar,0.2,0.6,0.342,69.0
0158522e481b,MACD,"{""bar_minutes"": 5, ""ma_fast"": 10, ""ma_slow"": 200, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 1.5}",1796,0.5067,0.016,0.5,-0.8803,50K,fixed_dollar,0.2,0.6,0.314,64.94
823562e663b1,MACD,"{""bar_minutes"": 5, ""ma_fast"": 10, ""ma_slow"": 200, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 0.5}",1814,0.3732,-0.0674,0.5,-4.4825,50K,floor_aware,0.2,0.2,0.13,69.9
823562e663b1,MACD,"{""bar_minutes"": 5, ""ma_fast"": 10, ""ma_slow"": 200, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 0.5}",1814,0.3732,-0.0674,0.5,-4.7769,50K,pct_balance,0.2,0.4,0.134,65.56
503f65a429c3,MACD,"{""bar_minutes"": 5, ""ma_fast"": 10, ""ma_slow"": 200, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 1.0}",1806,0.3998,-0.0003,0.5,-2.4904,50K,pct_balance,0.2,0.4,0.274,69.65
503f65a429c3,MACD,"{""bar_minutes"": 5, ""ma_fast"": 10, ""ma_slow"": 200, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 1.0}",1806,0.3998,-0.0003,0.5,-3.0648,50K,pct_balance,0.2,0.6,0.252,64.34
10a08e16eb3b,MACD,"{""bar_minutes"": 5, ""ma_fast"": 10, ""ma_slow"": 200, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 1.5}",1788,0.3965,-0.0105,0.5,-2.8443,50K,fixed_dollar,0.2,0.6,0.232,70.1
10a08e16eb3b,MACD,"{""bar_minutes"": 5, ""ma_fast"": 10, ""ma_slow"": 200, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 1.5}",1788,0.3965,-0.0105,0.5,-2.8756,50K,pct_balance,0.2,0.4,0.262,65.4
8f9545f88627,MACD,"{""bar_minutes"": 5, ""ma_fast"": 10, ""ma_slow"": 200, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 0.5}",1813,0.3144,-0.0565,0.5,-4.4586,50K,fixed_dollar,0.2,0.6,0.192,69.12
8f9545f88627,MACD,"{""bar_minutes"": 5, ""ma_fast"": 10, ""ma_slow"": 200, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 0.5}",1813,0.3144,-0.0565,0.5,-5.1929,50K,fixed_dollar,0.2,0.4,0.158,64.41
3a8925676026,MACD,"{""bar_minutes"": 5, ""ma_fast"": 10, ""ma_slow"": 200, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 1.0}",1804,0.3287,-0.0174,0.5,-2.8507,50K,fixed_dollar,0.2,0.4,0.262,69.03
3a8925676026,MACD,"{""bar_minutes"": 5, ""ma_fast"": 10, ""ma_slow"": 200, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 1.0}",1804,0.3287,-0.0174,0.5,-3.4862,50K,pct_balance,0.2,0.4,0.26,64.64
3ff9c78c7b04,MACD,"{""bar_minutes"": 5, ""ma_fast"": 10, ""ma_slow"": 200, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 1.5}",1779,0.3266,-0.0268,0.5,-4.0736,50K,fixed_dollar,0.2,0.6,0.234,69.67
3ff9c78c7b04,MACD,"{""bar_minutes"": 5, ""ma_fast"": 10, ""ma_slow"": 200, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 1.5}",1779,0.3266,-0.0268,0.5,-3.0091,50K,fixed_dollar,0.2,0.4,0.254,65.5
e631ee70120c,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 50, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 0.5}",2646,0.4384,-0.1014,0.5073,-3.8071,50K,pct_balance,0.2,0.2,0.08,68.89
e631ee70120c,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 50, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 0.5}",2646,0.4384,-0.1014,0.5073,-3.8551,50K,floor_aware,0.2,0.2,0.088,64.22
e9438d1294f6,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 50, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 1.0}",2639,0.4919,-0.0079,0.5059,-2.3201,50K,fixed_dollar,0.2,0.6,0.234,69.48
e9438d1294f6,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 50, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 1.0}",2639,0.4919,-0.0079,0.5059,-2.3073,50K,pct_balance,0.2,0.2,0.262,65.75
f71e5f565bfd,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 50, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 1.5}",2628,0.4981,0.0038,0.5038,-1.5096,50K,fixed_dollar,0.2,0.4,0.278,70.83
f71e5f565bfd,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 50, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 1.5}",2628,0.4981,0.0038,0.5038,-1.3475,50K,fixed_dollar,0.2,0.6,0.278,1383.17
d5fbc1deb6aa,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 50, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 0.5}",2646,0.3772,-0.0452,0.5073,-3.5202,50K,floor_aware,0.2,0.2,0.19,1406.96
d5fbc1deb6aa,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 50, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 0.5}",2646,0.3772,-0.0452,0.5073,-3.3279,50K,fixed_dollar,0.2,0.4,0.216,93.03
18ff4d60bd7a,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 50, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 1.0}",2635,0.3901,-0.0204,0.5052,-3.1238,50K,pct_balance,0.2,0.6,0.236,61.88
18ff4d60bd7a,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 50, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 1.0}",2635,0.3901,-0.0204,0.5052,-3.1144,50K,pct_balance,0.2,0.6,0.238,65.26
9ae76472a814,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 50, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 1.5}",2613,0.3976,-0.0033,0.501,-2.178,50K,fixed_dollar,0.2,0.6,0.268,67.2
9ae76472a814,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 50, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 1.5}",2613,0.3976,-0.0033,0.501,-2.4265,50K,fixed_dollar,0.2,0.6,0.272,75.07
54749f52dc32,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 50, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 0.5}",2646,0.3163,-0.0427,0.5073,-4.3462,50K,pct_balance,0.2,0.6,0.204,77.72
54749f52dc32,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 50, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 0.5}",2646,0.3163,-0.0427,0.5073,-4.0582,50K,floor_aware,0.2,0.2,0.196,77.89
a6bf3c8f40ee,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 50, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 1.0}",2631,0.3269,-0.0201,0.5044,-3.6802,50K,pct_balance,0.2,0.6,0.24,66.54
a6bf3c8f40ee,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 50, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 1.0}",2631,0.3269,-0.0201,0.5044,-4.2459,50K,fixed_dollar,0.2,0.6,0.224,69.46
77557be5e441,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 50, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 1.5}",2605,0.3305,-0.0123,0.5,-3.0894,50K,fixed_dollar,0.2,0.6,0.252,64.29
77557be5e441,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 50, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 1.5}",2605,0.3305,-0.0123,0.5,-3.4191,50K,fixed_dollar,0.2,0.4,0.238,71.7
552445143a31,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 100, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 0.5}",1653,0.4344,-0.1236,0.5,-4.1949,50K,floor_aware,0.2,0.2,0.098,108.04
552445143a31,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 100, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 0.5}",1653,0.4344,-0.1236,0.5,-4.3801,50K,pct_balance,0.2,0.6,0.068,122.94
de801f356e50,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 100, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 1.0}",1650,0.4848,-0.0255,0.5,-2.5272,50K,pct_balance,0.2,0.6,0.232,94.14
de801f356e50,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 100, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 1.0}",1650,0.4848,-0.0255,0.5,-1.8773,50K,fixed_dollar,0.2,0.4,0.264,90.53
71cdd14ae460,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 100, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 1.5}",1643,0.4942,-0.0056,0.5,-1.5711,50K,fixed_dollar,0.2,0.6,0.276,77.16
71cdd14ae460,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 100, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 1.5}",1643,0.4942,-0.0056,0.5,-1.2344,50K,fixed_dollar,0.2,0.6,0.282,76.25
650ef619d418,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 100, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 0.5}",1653,0.3642,-0.0877,0.5,-4.0856,50K,fixed_dollar,0.2,0.6,0.156,71.64
650ef619d418,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 100, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 0.5}",1653,0.3642,-0.0877,0.5,-4.5312,50K,pct_balance,0.2,0.6,0.136,75.24
7660423d7848,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 100, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 1.0}",1647,0.3886,-0.0252,0.5,-2.4959,50K,fixed_dollar,0.2,0.6,0.272,71.05
7660423d7848,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 100, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 1.0}",1647,0.3886,-0.0252,0.5,-2.5307,50K,pct_balance,0.2,0.4,0.274,74.34
aa93efdb3d57,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 100, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 1.5}",1642,0.3995,0.0024,0.5,-1.4797,50K,fixed_dollar,0.2,0.6,0.296,71.54
aa93efdb3d57,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 100, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 1.5}",1642,0.3995,0.0024,0.5,-1.8867,50K,fixed_dollar,0.2,0.4,0.276,80.22
43b7345a5a98,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 100, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 0.5}",1652,0.3069,-0.0776,0.5,-4.3716,50K,fixed_dollar,0.2,0.6,0.204,77.96
43b7345a5a98,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 100, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 0.5}",1652,0.3069,-0.0776,0.5,-4.1008,50K,pct_balance,0.2,0.6,0.208,93.86
895787b2fce9,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 100, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 1.0}",1647,0.3267,-0.0181,0.5,-2.5937,50K,fixed_dollar,0.2,0.4,0.286,89.22
895787b2fce9,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 100, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 1.0}",1647,0.3267,-0.0181,0.5,-2.3575,50K,pct_balance,0.2,0.4,0.272,90.83
a5fb77486eae,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 100, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 1.5}",1640,0.3293,-0.0133,0.5,-2.9173,50K,fixed_dollar,0.2,0.4,0.274,86.84
a5fb77486eae,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 100, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 1.5}",1640,0.3293,-0.0133,0.5,-2.7113,50K,fixed_dollar,0.2,0.6,0.252,78.67
1e6c87db615f,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 200, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 0.5}",1327,0.4559,-0.0772,0.5,-3.524,50K,floor_aware,0.2,0.2,0.118,73.31
1e6c87db615f,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 200, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 0.5}",1327,0.4559,-0.0772,0.5,-3.6175,50K,floor_aware,0.2,0.2,0.132,76.4
d62f3e9c28e9,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 200, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 1.0}",1327,0.5177,0.0358,0.5,1.7128,50K,pct_balance,0.4,0.6,0.382,72.28
d62f3e9c28e9,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 200, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 1.0}",1327,0.5177,0.0358,0.5,1.8695,50K,pct_balance,0.4,0.6,0.386,77.66
2dd71a576175,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 200, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 1.5}",1318,0.503,0.0081,0.5,-1.127,50K,pct_balance,0.2,0.6,0.308,73.47
49a0d7150151,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 200, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 0.5}",1327,0.3904,-0.0249,0.5,-2.4213,50K,fixed_dollar,0.2,0.6,0.272,71.63
2dd71a576175,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 200, ""rr_ratio"": 1.0, ""sl_atr_multiplier"": 1.5}",1318,0.503,0.0081,0.5,-1.0771,50K,fixed_dollar,0.2,0.6,0.29,71.75
7c7e5f7d0d8d,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 200, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 1.0}",1326,0.408,0.0171,0.5,-0.8871,50K,fixed_dollar,0.2,0.6,0.328,76.84
49a0d7150151,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 200, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 0.5}",1327,0.3904,-0.0249,0.5,-2.8486,50K,pct_balance,0.4,0.6,0.294,77.3
4968411c4c0c,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 200, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 1.5}",1314,0.395,-0.0126,0.5,-3.1126,50K,fixed_dollar,0.2,0.6,0.24,70.08
7c7e5f7d0d8d,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 200, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 1.0}",1326,0.408,0.0171,0.5,-1.7114,50K,pct_balance,0.2,0.6,0.3,69.66
98b7278c62bd,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 200, ""rr_ratio"": 2.0, ""sl_atr_multiplier"": 0.5}",1327,0.3308,-0.0089,0.5,-2.7399,50K,fixed_dollar,0.2,0.6,0.268,70.84
4968411c4c0c,MACD,"{""bar_minutes"": 5, ""ma_fast"": 20, ""ma_slow"": 200, ""rr_ratio"": 1.5, ""sl_atr_multiplier"": 1.5}",1314,0.395,-0.0126,0.5,-2.4651,50K,fixed_dollar,0.2,0.6,0.268,70.74
